key,targetInstitution,targetInstitutionKey,fullName,positionAbbr,currentInstitution,currentInstitutionKey,currentInstitutionStateAbbreviation,currentInstitutionCity,firstName,lastName,stateAbbreviation,playerImage,starRating,groupRank,positionRank,stateRank,formattedHeight,weight
46116187,BC,24007,Jason Asemota,SF,BAY,24019,TX,Waco,Jason,Asemota,AZ,https://s3media.247sports.com/Uploads/Assets/237/720/12720237.jpg,3,375,67,21,6-8,200.0
46100897,USF,24036,Joseph Pinion,SG,ARST,24108,AR,Jonesboro,Joseph,Pinion,AR,https://s3media.247sports.com/Uploads/Assets/2/730/12730002.jpg,3,376,87,4,6-5,195.0
46101081,0,0,James White,SG,NO,24978,LA,New Orleans,James,White,GA,https://s3media.247sports.com/Uploads/Assets/364/940/12940364.jpeg,3,377,88,12,6-5,202.0
46118595,UIC,24340,Elijah Crawford,PG,BYU,24079,UT,Provo,Elijah,Crawford,NH,https://s3media.247sports.com/Uploads/Assets/260/720/12720260.jpg,3,378,66,8,6-2,175.0
46157288,IAST,24021,Eric Mulder,PF,0,28561,IN,Fort Wayne,Eric,Mulder,IA,https://s3media.247sports.com/Uploads/Assets/706/8/13008706.jpg,3,379,77,14,6-8,225.0
46157369,EKY,24200,Juan Cranford Jr,SG,SFPA,24196,PA,Loretto,Juan,Cranford Jr,OH,https://s3media.247sports.com/Uploads/Assets/653/15/13015653.jpeg,3,380,89,12,6-3,205.0
46098160,TLNE,24057,Scotty Middleton,SF,Seton Hall,24310,NJ,South Orange,Scotty,Middleton,KS,https://s3media.247sports.com/Uploads/Assets/933/707/12707933.jpg,3,381,68,8,6-7,181.0
46133266,MINN,24044,Robert Vaihola,PF,SJSU,24124,CA,San Jose,Robert,Vaihola,CA,https://s3media.247sports.com/Uploads/Assets/545/4/13004545.jpeg,3,382,78,33,6-8,245.0
46118030,Saint Joseph's,24323,Al Amadou,PF,Marquette,24315,WI,Milwaukee,Al,Amadou,PA,https://s3media.247sports.com/Uploads/Assets/539/707/12707539.jpg,3,383,79,5,6-9,210.0
46135334,IOWA,24041,Isaia Howard,SG,DRAKE,24218,IA,Des Moines,Isaia,Howard,MO,https://s3media.247sports.com/Uploads/Assets/962/732/12732962.jpg,3,384,90,12,6-5,200.0
46142225,BAMA,24096,Keitenn Bristow,PF,0,24421,TX,Stephenville,Keitenn,Bristow,TX,https://s3media.247sports.com/Uploads/Assets/230/2/13002230.png,3,385,80,22,6-7,185.0
46118048,NEB,24025,Jamarques Lawrence,SG,RI,24149,RI,Kingston,Jamarques,Lawrence,NJ,https://s3media.247sports.com/Uploads/Assets/785/706/12706785.jpg,3,386,91,6,6-3,183.0
46103627,VAN,24107,Mason Nicholson,C,JST,24201,AL,Jacksonville,Mason,Nicholson,IN,https://s3media.247sports.com/Uploads/Assets/160/14/13014160.jpeg,3,387,44,19,6-10,280.0
46157027,BUT,24214,Yame Butler,SF,Drexel,24330,PA,Philadelphia,Yame,Butler,MD,https://s3media.247sports.com/Uploads/Assets/166/989/12989166.jpeg,3,388,69,13,6-5,210.0
46148380,LSU,24102,Max Mackinnon,SG,Portland,24348,OR,Portland,Max,Mackinnon,AUST,https://s3media.247sports.com/Uploads/Assets/426/1/13001426.jpg,3,389,92,6,6-6,200.0
46117631,MINN,24044,Langston Reynolds,SG,NCOL,24131,CO,Henderson,Langston,Reynolds,CO,https://s3media.247sports.com/Uploads/Assets/658/1/13001658.jpg,3,390,93,3,6-4,205.0
46157234,PROV,24308,Cole Hargrove,PF,Drexel,24330,PA,Philadelphia,Cole,Hargrove,PA,https://s3media.247sports.com/Uploads/Assets/806/3/13003806.jpeg,3,391,81,14,6-8,250.0
46157482,UCLA,24093,Steven Jamerson II,C,USD,24222,CA,San Diego,Steven,Jamerson II,CA,https://s3media.247sports.com/Uploads/Assets/912/22/13022912.jpg,3,392,45,34,6-10,210.0
46101265,WVU,24038,Harlan Obioha,C,UNCW,24333,NC,Wilmington,Harlan,Obioha,KS,https://s3media.247sports.com/Uploads/Assets/909/31/13031909.jpeg,3,393,46,20,7-0,280.0
46136843,MIAO,24072,Almar Atlason,PF,Bradley,24342,IL,Peoria,Almar,Atlason,ICEL,https://s3media.247sports.com/Uploads/Assets/596/10/13010596.jpg,3,394,82,9,6-8,230.0
46093802,0,0,Lucas Taylor,SG,SYR,24037,NY,Syracuse,Lucas,Taylor,NC,https://s3media.247sports.com/Uploads/Assets/337/715/12715337.jpg,3,395,94,12,6-5,200.0
46110574,Radford,24371,Mari Jordan,SF,TLNE,24057,LA,New Orleans,Mari,Jordan,GA,https://s3media.247sports.com/Uploads/Assets/889/723/12723889.jpg,3,396,70,13,6-5,190.0
46157687,Bradley,24342,AJ Smith,PF,JM,24144,VA,Basye,AJ,Smith,IL,https://s3media.247sports.com/Uploads/Assets/975/32/13032975.jpeg,3,397,83,15,6-6,225.0
46131042,ORST,24091,Jorge Diaz Graham,PF,PITT,24034,PA,Pittsburgh,Jorge,Diaz Graham,CANA,https://s3media.247sports.com/Uploads/Assets/121/715/12715121.jpg,3,398,84,15,6-11,195.0
46127650,0,25469,Nick Janowski,CG,NEB,24025,NE,Lincoln,Nick,Janowski,WI,https://s3media.247sports.com/Uploads/Assets/770/718/12718770.jpg,3,399,39,5,6-4,208.0
46109002,PSU,24047,Josh Reed,SF,CIN,24031,OH,Cincinnati,Josh,Reed,GA,https://s3media.247sports.com/Uploads/Assets/800/787/12787800.jpeg,3,400,71,23,6-7,220.0
46118351,MARY,24012,Andre Mills,SG,TAMU,24029,TX,College Station,Andre,Mills,MA,https://s3media.247sports.com/Uploads/Assets/985/716/12716985.jpg,3,401,95,23,6-4,205.0
46114374,MARY,24012,George Turkson Jr.,PF,TAMU,24029,TX,College Station,George,Turkson Jr.,MA,https://s3media.247sports.com/Uploads/Assets/992/716/12716992.jpg,3,402,85,24,6-7,220.0
46109983,BAY,24019,Caden Powell,C,RICE,24054,TX,Houston,Caden,Powell,TX,https://s3media.247sports.com/Uploads/Assets/787/723/12723787.jpg,3,403,47,25,6-10,220.0
46129284,NCST,24015,Colt Langdon,PF,BUT,24214,IN,Indianapolis,Colt,Langdon,NC,https://s3media.247sports.com/Uploads/Assets/759/45/13045759.jpeg,3,404,86,15,6-7,205.0
46115477,ARLR,24735,Kachi Nzeh,PF,PSU,24047,PA,University Park,Kachi,Nzeh,PA,https://s3media.247sports.com/Uploads/Assets/24/719/12719024.jpg,3,405,87,16,6-8,225.0
46084695,CIN,24031,Jalen Haynes,PF,George Mason,24331,VA,Fairfax,Jalen,Haynes,FL,https://s3media.247sports.com/Uploads/Assets/106/41/12041106.jpeg,3,406,88,16,6-8,260.0
46149172,OKST,24027,Parsa Fallah,C,ORST,24091,OR,Corvallis,Parsa,Fallah,0,https://s3media.247sports.com/Uploads/Assets/925/8/13008925.jpeg,3,407,48,7,6-9,260.0
46102956,NEB,24025,Kendall Blue,SG,0,25469,MN,Saint Paul,Kendall,Blue,MN,https://s3media.247sports.com/Uploads/Assets/382/22/13022382.png,3,408,96,1,6-4,175.0
46132678,GTECH,24011,Peyton Marshall,C,MIZZ,24024,MO,Columbia,Peyton,Marshall,GA,https://s3media.247sports.com/Uploads/Assets/785/716/12716785.jpg,3,409,49,4,7-0,300.0
46134754,CAL,24089,Sammie Yeanay,PF,GCU,25241,AZ,Phoenix,Sammie,Yeanay,AZ,https://s3media.247sports.com/Uploads/Assets/781/13/13013781.png,3,410,89,13,6-8,230.0
46140908,USC,24257,Jordan Marsh,PG,UNC Asheville,24370,NC,Asheville,Jordan,Marsh,NC,https://s3media.247sports.com/Uploads/Assets/412/940/12940412.jpeg,3,411,67,21,5-10,165.0
46133294,IND,24040,Sam Alexis,PF,UF,24099,FL,Gainesville,Sam,Alexis,FL,https://s3media.247sports.com/Uploads/Assets/489/28/13028489.jpg,3,412,90,27,6-8,240.0
46157806,KSST,24023,Khamari McGriff,PF,UNCW,24333,NC,Wilmington,Khamari,McGriff,FL,https://s3media.247sports.com/Uploads/Assets/711/41/13041711.jpeg,3,413,91,22,6-9,210.0
46077031,0,0,Brandon Stroud,SG,USF,24036,FL,Tampa,Brandon,Stroud,GA,https://s3media.247sports.com/Uploads/Assets/121/42/12042121.jpeg,3,414,97,28,6-6,215.0
46118033,UGA,24100,Marcus Millender,PG,UTSA,24391,TX,San Antonio,Marcus,Millender,TX,https://s3media.247sports.com/Uploads/Assets/980/723/12723980.jpg,3,415,68,26,5-11,180.0
46103995,BUT,24214,Yohan Traore,C,SMU,24055,TX,Dallas,Yohan,Traore,FRAN,https://s3media.247sports.com/Uploads/Assets/246/715/12715246.jpg,3,416,50,27,6-11,235.0
46093901,GU,24210,Vincent Iwuchukwu,C,St. John's,24309,NY,Queens Village,Vincent,Iwuchukwu,CA,https://s3media.247sports.com/Uploads/Assets/926/54/13054926.jpeg,3,417,51,13,7-1,250.0
46154176,DePaul,24329,Brandon Maclin,SG,Radford,24371,VA,Radford,Brandon,Maclin,TN,https://s3media.247sports.com/Uploads/Assets/236/999/12999236.png,3,418,98,17,6-3,215.0
46131520,St. John's,24309,Dylan Darling,PG,IDST,24127,ID,Aberdeen,Dylan,Darling,WA,https://s3media.247sports.com/Uploads/Assets/319/940/12940319.jpeg,3,419,69,1,6-2,175.0
46156859,CofC,24353,Colby Duggan,PF,CAMP,24215,NC,Bullock,Colby,Duggan,MA,https://s3media.247sports.com/Uploads/Assets/708/975/12975708.jpeg,3,420,92,23,6-7,220.0
46079588,BC,24007,Chase Forte,PG,SDAK,24156,SD,Vermillion,Chase,Forte,NC,https://s3media.247sports.com/Uploads/Assets/450/973/12973450.jpeg,3,421,70,2,6-4,190.0
46127716,BALL,24066,Kayden Fish,PF,IAST,24021,IA,Ames,Kayden,Fish,MO,https://s3media.247sports.com/Uploads/Assets/391/774/12774391.jpeg,3,422,93,13,6-6,245.0
46133066,Seton Hall,24310,Mike Williams,SG,LSU,24102,LA,Baton Rouge,Mike,Williams,MD,https://s3media.247sports.com/Uploads/Assets/277/18/12018277.png,3,423,99,14,6-3,181.0
46139593,UAB,24059,Jacob Meyer,PG,DePaul,24329,IL,Chicago,Jacob,Meyer,KY,https://s3media.247sports.com/Uploads/Assets/400/980/12980400.jpeg,3,424,71,10,6-2,192.0
46135106,Xavier,24316,Mier Panoam,PG,NDAK,24155,ND,Grand Forks,Mier,Panoam,GA,https://s3media.247sports.com/Uploads/Assets/939/991/12991939.jpeg,3,425,72,3,6-2,185.0
46103532,0,26462,Marvel Allen,SG,DAY,24217,OH,Dayton,Marvel,Allen,FL,https://s3media.247sports.com/Uploads/Assets/321/2/13002321.jpeg,3,426,100,24,6-4,190.0
46085574,SCAR,24105,Kobe Knox,SG,USF,24036,FL,Tampa,Kobe,Knox,FL,https://s3media.247sports.com/Uploads/Assets/113/42/12042113.jpeg,3,427,101,29,6-5,195.0
46094903,Radford,24371,Dennis Parker Jr.,SF,NCST,24015,NC,Raleigh,Dennis,Parker Jr.,VA,https://s3media.247sports.com/Uploads/Assets/543/714/12714543.jpg,3,428,72,24,6-6,205.0
46082135,MRST,24202,Mason Miller,PF,Creighton,24343,NE,Omaha,Mason,Miller,TN,https://s3media.247sports.com/Uploads/Assets/538/4/13004538.jpeg,3,429,94,6,6-9,195.0
46094824,OKST,24027,Jaylen Curry,PG,UMASS,24146,MA,Amherst,Jaylen,Curry,NC,https://s3media.247sports.com/Uploads/Assets/657/41/12041657.jpeg,3,430,73,6,6-0,155.0
46148500,0,0,Derrin Boyd,SG,CofC,24353,SC,Charleston,Derrin,Boyd,KY,https://s3media.247sports.com/Uploads/Assets/774/3/13003774.jpeg,3,431,102,6,6-3,215.0
46057858,GCU,25241,Wilhelm Breidenbach,C,WASH,24094,WA,SEATTLE,Wilhelm,Breidenbach,CA,https://s3media.247sports.com/Uploads/Assets/852/27/12027852.png,3,432,52,11,6-10,230.0
46148486,DAY,24217,Jordan Derkack,CG,RUTG,24035,NJ,Piscataway,Jordan,Derkack,OH,https://s3media.247sports.com/Uploads/Assets/91/719/12719091.jpg,3,433,40,9,6-6,215.0
46146768,0,26018,Savo Drezgic,PG,UGA,24100,GA,Athens,Savo,Drezgic,FL,https://s3media.247sports.com/Uploads/Assets/387/716/12716387.jpg,3,434,74,8,6-4,200.0
46110211,UCF,24060,Kris Parker,SF,NOVA,24152,PA,Villanova,Kris,Parker,FL,https://s3media.247sports.com/Uploads/Assets/756/29/13029756.jpeg,3,435,73,17,6-9,201.0
46101496,BG,24067,Javon Ruffin,CG,COL,24020,CO,Boulder,Javon,Ruffin,LA,https://s3media.247sports.com/Uploads/Assets/927/787/12787927.jpeg,3,436,41,4,6-5,185.0
46132565,MIZZ,24024,Luke Northweather,C,OKLA,24026,OK,Norman,Luke,Northweather,MO,https://s3media.247sports.com/Uploads/Assets/684/779/12779684.jpeg,3,437,53,2,6-11,240.0
46144285,MRST,24202,KJ Tenner,PG,WVU,24038,WV,Morgantown,KJ,Tenner,TN,https://s3media.247sports.com/Uploads/Assets/891/720/12720891.jpg,3,438,75,6,6-0,166.0
46135285,Xavier,24316,Jovan Milicevic,PF,UNM,24081,NM,Albuquerque,Jovan,Milicevic,ON,https://s3media.247sports.com/Uploads/Assets/587/722/12722587.jpg,3,439,95,5,6-10,240.0
46129292,IOWA,24041,Kael Combs,PG,DRAKE,24218,IA,Des Moines,Kael,Combs,MO,https://s3media.247sports.com/Uploads/Assets/994/732/12732994.jpg,3,440,76,14,6-4,190.0
46102625,RI,24149,Keeyan Itejere,PF,NKY,24982,KY,Highland Heights,Keeyan,Itejere,NC,https://s3media.247sports.com/Uploads/Assets/620/991/12991620.jpeg,3,441,96,9,6-9,220.0
46157655,0,28836,Carson Schwieger,PF,VALPO,24223,IN,Valparaiso,Carson,Schwieger,KS,https://s3media.247sports.com/Uploads/Assets/979/32/13032979.jpeg,3,442,97,16,6-8,230.0
46116836,UNM,24081,Kevin Patton Jr.,SG,USC,24257,CA,Los Angeles,Kevin,Patton Jr.,CA,https://s3media.247sports.com/Uploads/Assets/104/722/12722104.jpg,3,443,103,35,6-8,200.0
46141085,Xavier,24316,Pape N'Diaye,C,UNLV,24084,NV,Las Vegas,Pape,N'Diaye,IVOR,https://s3media.247sports.com/Uploads/Assets/704/722/12722704.jpg,3,444,54,5,7-0,220.0
46102042,Iona,24381,Denver Anglin,CG,RICE,24054,TX,Houston,Denver,Anglin,NJ,https://s3media.247sports.com/Uploads/Assets/212/45/13045212.jpeg,3,445,42,28,6-1,185.0
46148297,PUR,24048,Liam Murphy,PF,UNF,24366,FL,Jacksonville,Liam,Murphy,NY,https://s3media.247sports.com/Uploads/Assets/486/333/12333486.jpg,3,446,98,30,6-7,215.0
46101431,TCU,24083,Tanner Toolson,SG,Utah Valley,24441,UT,Orem,Tanner,Toolson,WA,https://s3media.247sports.com/Uploads/Assets/446/810/12810446.jpg,3,447,104,9,6-5,200.0
46099972,AZST,24088,Adante' Holiman,PG,GAS,24229,GA,Statesboro,Adante',Holiman,OK,https://s3media.247sports.com/Uploads/Assets/623/1/13001623.jpg,3,448,77,9,6-0,175.0
46157006,BYU,24079,Tyler Mrus,SF,IDAHO,24120,ID,Moscow,Tyler,Mrus,WA,https://s3media.247sports.com/Uploads/Assets/649/987/12987649.jpeg,3,449,74,2,6-7,205.0
46143091,SYR,24037,Ibrahim Souare,PF,GTECH,24011,GA,Atlanta,Ibrahim,Souare,AZ,https://s3media.247sports.com/Uploads/Assets/605/709/12709605.jpg,3,450,99,10,6-9,225.0
46156855,WAKE,24018,Sebastian Akins,SG,DEN,24734,CO,Denver,Sebastian,Akins,NC,https://s3media.247sports.com/Uploads/Assets/212/975/12975212.jpeg,3,451,105,5,6-2,175.0
46157604,UVA,24016,Martin Carrere,SF,VCU,24334,VA,Richmond,Martin,Carrere,FRAN,https://s3media.247sports.com/Uploads/Assets/286/31/13031286.jpeg,3,452,75,18,6-8,180.0
46130929,MIST,24043,Divine Ugochukwu,PG,MIA,24013,FL,Coral Gables,Divine,Ugochukwu,TX,https://s3media.247sports.com/Uploads/Assets/964/676/12676964.jpg,3,453,78,31,6-3,190.0
46157738,MINN,24044,Nehemiah Turner,PF,CARK,24233,AR,Cotton Plant,Nehemiah,Turner,FL,https://s3media.247sports.com/Uploads/Assets/322/36/13036322.jpg,3,454,100,5,6-10,265.0
46148873,WVU,24038,Jasper Floyd,SG,NTEX,24114,TX,Denton,Jasper,Floyd,FL,https://s3media.247sports.com/Uploads/Assets/114/29/13029114.png,3,455,106,29,6-3,195.0
46102306,BYU,24079,Nate Pickens,PG,UC Riverside,24375,CA,Riverside,Nate,Pickens,AZ,https://s3media.247sports.com/Uploads/Assets/510/1/13001510.jpg,3,456,79,36,6-3,175.0
46158030,UCF,24060,Carmelo Pacheco,SG,Mount St. Mary's,24356,MD,Emmitsburg,Carmelo,Pacheco,VA,https://s3media.247sports.com/Uploads/Assets/107/59/13059107.jpeg,3,457,107,7,6-5,190.0
46118216,TAMU,24029,Jamie Vinson,C,TEX,24028,TX,Austin,Jamie,Vinson,TX,https://s3media.247sports.com/Uploads/Assets/27/717/12717027.jpg,3,458,55,30,6-11,225.0
46142806,LSU,24102,PJ Carter,SG,MEM,24053,TN,Memphis,PJ,Carter,GA,https://s3media.247sports.com/Uploads/Assets/544/774/12774544.jpeg,3,459,108,11,6-4,175.0
46158173,LSU,24102,Pablo Tamba,SF,UCD,24158,CA,Davis,Pablo,Tamba,SPAI,https://s3media.247sports.com/Uploads/Assets/654/75/13075654.jpeg,3,460,76,37,6-7,210.0
46153187,DePaul,24329,Amsal Delalić,SG,PITT,24034,PA,Pittsburgh,Amsal,Delalić,BOSN,https://s3media.247sports.com/Uploads/Assets/167/715/12715167.jpg,3,461,109,18,6-8,210.0
46076794,RI,24149,Tyler Cochran,SG,MINN,24044,MN,Minneapolis,Tyler,Cochran,IL,https://s3media.247sports.com/Uploads/Assets/696/979/12979696.jpeg,3,462,110,2,6-3,225.0
46156936,UTSA,24391,Jamir Simpson,SF,SUT,24157,UT,Cedar City,Jamir,Simpson,OH,https://s3media.247sports.com/Uploads/Assets/228/985/12985228.jpeg,3,463,77,10,6-6,205.0
46141144,USD,24222,Dominique Ford,SG,SUT,24157,UT,Cedar City,Dominique,Ford,NV,https://s3media.247sports.com/Uploads/Assets/12/987/12987012.jpeg,3,464,111,11,6-4,196.0
46084351,ARST,24108,Chandler Jackson,CG,FSU,24010,FL,Tallahassee,Chandler,Jackson,TN,https://s3media.247sports.com/Uploads/Assets/465/709/12709465.jpg,3,465,43,32,6-5,205.0
46114672,DAV,24216,Parker Friedrichsen,SG,WAKE,24018,NC,Winston Salem,Parker,Friedrichsen,OK,https://s3media.247sports.com/Uploads/Assets/519/3/12003519.png,3,466,112,25,6-3,195.0
46116225,TOL,24076,Austin Parks,C,OHST,24046,OH,Columbus,Austin,Parks,OH,https://s3media.247sports.com/Uploads/Assets/798/13/12013798.png,3,467,56,25,6-10,250.0
46103238,PENN,24168,TJ Power,PF,UVA,24016,VA,Charlottesville,TJ,Power,MA,https://s3media.247sports.com/Uploads/Assets/376/715/12715376.jpg,3,468,101,19,6-9,221.0
46116835,ORST,24091,Noah Amenhauser,C,COCA,24136,SC,Conway,Noah,Amenhauser,AZ,https://s3media.247sports.com/Uploads/Assets/43/730/12730043.jpg,3,469,57,7,7-2,255.0
46135649,GW,24319,Bubu Benjamin,SF,0,24421,TX,Stephenville,Bubu,Benjamin,AB,https://s3media.247sports.com/Uploads/Assets/467/987/12987467.jpeg,3,470,78,31,6-7,205.0
46103801,UNCW,24333,Jahnathan Lamothe,SG,NCAT,24178,NC,Greensboro,Jahnathan,Lamothe,MD,https://s3media.247sports.com/Uploads/Assets/393/1/13001393.jpeg,3,471,113,26,6-4,192.0
46118109,Kennesaw State,24363,Davin Cosby,SG,WAKE,24018,NC,Winston Salem,Davin,Cosby,NC,https://s3media.247sports.com/Uploads/Assets/292/993/12993292.jpeg,3,472,114,27,6-5,210.0
46048026,LUC,24338,Dominick Harris,SG,UCLA,24093,CA,Los Angeles,Dominick,Harris,CA,https://s3media.247sports.com/Uploads/Assets/122/697/12697122.jpg,3,474,115,38,6-3,190.0
46128285,MRST,24202,Fredrick King,C,Creighton,24343,NE,Omaha,Fredrick,King,MEXI,https://s3media.247sports.com/Uploads/Assets/245/9/13009245.jpeg,3,475,58,7,6-9,250.0
46135560,BUT,24214,Drayton Jones,C,SCST,24179,SC,Orangeburg,Drayton,Jones,TX,https://s3media.247sports.com/Uploads/Assets/754/850/11850754.jpeg,3,476,59,8,6-9,225.0
46125709,BC,24007,Boden Kapke,C,BUT,24214,IN,Indianapolis,Boden,Kapke,MN,https://s3media.247sports.com/Uploads/Assets/907/705/12705907.jpg,3,477,60,17,6-11,230.0
46157870,SYR,24037,Bryce Zephir,SG,MTST,24129,MT,Billings,Bryce,Zephir,CA,https://s3media.247sports.com/Uploads/Assets/177/45/13045177.jpeg,3,478,116,2,6-4,200.0
46102283,RUTG,24035,Baye Fall,PF,KSST,24023,KS,Manhattan,Baye,Fall,SENE,https://s3media.247sports.com/Uploads/Assets/646/720/12720646.jpg,3,479,102,12,6-11,215.0
46135526,WASH,24094,Christian Nitu,PF,FSU,24010,FL,Tallahassee,Christian,Nitu,ON,https://s3media.247sports.com/Uploads/Assets/537/709/12709537.jpg,3,480,103,33,6-11,220.0
46086992,WIS,24049,Braeden Carrington,SG,TULSA,24058,OK,Tulsa,Braeden,Carrington,MN,https://s3media.247sports.com/Uploads/Assets/863/701/12701863.jpg,3,481,117,3,6-5,200.0
45572964,NEB,24025,Jared Garcia,PF,TULSA,24058,OK,Tulsa,Jared,Garcia,TX,https://s3media.247sports.com/Uploads/Assets/61/2/13002061.jpg,3,482,104,4,6-9,245.0
46157681,USC,24257,Jaden Brownell,PF,SAM,24230,AL,Birmingham,Jaden,Brownell,UT,https://s3media.247sports.com/Uploads/Assets/847/32/13032847.jpg,3,483,105,20,6-9,230.0
46113654,WVU,24038,Jackson Fields,PF,TROY,24115,AL,Troy,Jackson,Fields,TX,https://s3media.247sports.com/Uploads/Assets/4/999/12999004.jpg,3,484,106,21,6-8,210.0
46114708,UTAH,24085,James Okonkwo,PF,AKRN,24065,OH,Akron,James,Okonkwo,WV,https://s3media.247sports.com/Uploads/Assets/792/734/12734792.jpg,3,485,107,26,6-8,240.0
46136392,BAY,24019,Isaac Williams IV,CG,Texas A&M Corpus Christi,24389,TX,Corpus Christi,Isaac,Williams IV,TX,https://s3media.247sports.com/Uploads/Assets/323/999/12999323.jpeg,3,486,44,32,6-2,165.0
46159337,AZST,24088,Anthony Johnson,SG,0,28235,KY,Williamsburg,Anthony,Johnson,AL,https://s3media.247sports.com/Uploads/Assets/185/126/13126185.png,3,487,118,10,6-2,175.0
46054935,MIZZ,24024,Jayden Stone,SG,WVU,24038,WV,Morgantown,Jayden,Stone,KS,https://s3media.247sports.com/Uploads/Assets/898/720/12720898.jpg,3,488,119,7,6-4,185.0
46141943,DePaul,24329,Khaman Maker,C,St. John's,24309,NY,Queens Village,Khaman,Maker,SS,https://s3media.247sports.com/Uploads/Assets/667/45/13045667.jpeg,3,489,61,15,7-2,220.0
46086980,Mercer,24365,Kyle Cuffe Jr.,CG,SYR,24037,NY,Syracuse,Kyle,Cuffe Jr.,NJ,https://s3media.247sports.com/Uploads/Assets/314/993/12993314.jpeg,3,490,45,16,6-2,190.0
46115306,FURM,24228,Asa Thomas,SF,CLEM,24008,SC,Clemson,Asa,Thomas,IL,https://s3media.247sports.com/Uploads/Assets/346/709/12709346.jpg,3,491,79,9,6-7,200.0
46110046,LIB,24138,Ryan Jones Jr.,C,VTECH,24017,VA,Blacksburg,Ryan,Jones Jr.,FL,https://s3media.247sports.com/Uploads/Assets/168/999/12999168.jpeg,3,492,62,20,6-8,240.0
46056546,0,0,Justice Williams,SG,ROMO,24194,PA,Coraopolis,Justice,Williams,PA,https://s3media.247sports.com/Uploads/Assets/287/0/13000287.jpeg,3,493,120,19,6-4,175.0
46128778,La Salle,24320,Rob Dockery,SF,TAMU,24029,TX,College Station,Rob,Dockery,DC,https://s3media.247sports.com/Uploads/Assets/728/19/12019728.jpeg,3,494,80,33,6-6,205.0
46104187,JM,24144,Justin McBride,PF,NEV,24122,NV,Reno,Justin,McBride,TX,https://s3media.247sports.com/Uploads/Assets/596/993/12993596.jpeg,3,495,108,6,6-8,230.0
46058630,COCA,24136,Josh Beadle,CG,BC,24007,MA,Chestnut Hill,Josh,Beadle,SC,https://s3media.247sports.com/Uploads/Assets/154/709/12709154.jpg,3,496,46,7,6-3,180.0
46097758,CHAR,24318,Kuluel Mading,PF,NFST,24177,VA,Norfolk,Kuluel,Mading,NC,https://s3media.247sports.com/Uploads/Assets/795/8/13008795.jpg,3,497,109,21,6-11,210.0
46157298,0,0,Mason Johnson,SF,SUT,24157,UT,Cedar City,Mason,Johnson,0,0,3,498,81,12,6-6,200.0
46156599,RUTG,24035,Tariq Francis,PG,NJIT,25148,0,0,Tariq,Francis,PA,0,3,499,81,10,6-0,180.0
46102075,0,0,Tafara Gapare,PF,MARY,24012,MD,College Park,Tafara,Gapare,NEW ,https://s3media.247sports.com/Uploads/Assets/493/718/12718493.jpg,3,500,110,8,6-9,215.0
46115776,GTECH,24011,Chas Kelley,SG,BC,24007,MA,Chestnut Hill,Chas,Kelley,TX,https://s3media.247sports.com/Uploads/Assets/134/709/12709134.jpg,3,501,121,8,6-3,185.0
46151638,FSU,24010,Shah Muhammad,C,UMASS,24146,MA,Amherst,Shah,Muhammad,0,0,3,502,63,9,6-10,205.0
